,Name,Term,ES,NES
1260,A028335,Glycolysis,6710.123663610044,0.809118539768559
1261,A039959,Bile Acid Metabolism,6709.901947004491,0.8090918047894259
1262,A033918,IL-6/JAK/STAT3 Signaling,6707.678052227937,0.8088236436370521
1263,A032148,KRAS Signaling Up,6706.874277970854,0.8087267231202632
1264,A039972,Complement,6705.595906119468,0.8085725747889464
1265,A039972,Bile Acid Metabolism,6704.521411490716,0.8084430103325236
1266,A028334,Complement,6704.306587978481,0.8084171065347338
1267,A030213,IL-6/JAK/STAT3 Signaling,6702.338042725776,0.8081797358780684
1268,A032154,UV Response Dn,6690.2096372517735,0.8067172713664134
1269,A029229,heme Metabolism,6684.512861465551,0.8060303441000004
1270,A039959,KRAS Signaling Up,6683.144527874103,0.805865348023485
1271,A040104,UV Response Dn,6679.668764422726,0.8054462343395434
1272,A030207,KRAS Signaling Up,6678.050297768925,0.8052510767774422
1273,A032137,KRAS Signaling Up,6677.573426490204,0.8051935747980392
1274,A028335,Complement,6670.4196373985105,0.8043309582988719
1275,A008277,IL-6/JAK/STAT3 Signaling,6666.436990343345,0.8038507236964659
1276,A029217,UV Response Dn,6660.644942617646,0.8031523083716481
1277,A033918,KRAS Signaling Up,6658.508136112236,0.8028946484765255
1278,A006690,Hypoxia,6657.2275208615665,0.8027402296321686
1279,A029215,IL-6/JAK/STAT3 Signaling,6656.3599465498555,0.8026356159923278
1280,A029228,IL-6/JAK/STAT3 Signaling,6653.83132878534,0.8023307108049087
1281,A032147,heme Metabolism,6650.7342208442315,0.8019572560698782
1282,A029227,KRAS Signaling Up,6647.975452865341,0.8016245989639079
1283,A029215,Apical Junction,6647.095738832812,0.8015185214951311
1284,A030213,Apoptosis,6644.091907496571,0.801156314217541
1285,A029221,Glycolysis,6643.6265611107665,0.8011002019300416
1286,A030988,Bile Acid Metabolism,6642.40154076953,0.8009524868178651
1287,A039958,Bile Acid Metabolism,6642.142661737149,0.8009212707277962
1288,A033918,Hypoxia,6640.608571756889,0.8007362874537274
1289,A032147,IL-6/JAK/STAT3 Signaling,6636.702714738363,0.8002653123293026
1290,A033915,Hypoxia,6632.358150564942,0.7997414371228003
1291,A029220,KRAS Signaling Up,6629.561575496833,0.7994042211713667
1292,A032139,heme Metabolism,6617.238392698766,0.7979182700666283
1293,A032147,Apical Junction,6610.875356547109,0.7971510039508868
1294,A028333,IL-6/JAK/STAT3 Signaling,6608.715831990794,0.7968906046731393
1295,A030989,heme Metabolism,6606.830128974443,0.7966632232793655
1296,A008287,IL-6/JAK/STAT3 Signaling,6605.7850156886325,0.7965372016770671
1297,A029229,KRAS Signaling Up,6604.273085254103,0.7963548904400846
1298,A028340,KRAS Signaling Up,6593.921453898609,0.795106672483685
1299,A032139,IL-6/JAK/STAT3 Signaling,6591.163193735638,0.7947740766110534
1300,A039973,Glycolysis,6588.064920467645,0.7944004813588529
1301,A032154,Complement,6587.237892984967,0.7943007569271318
1302,A029219,Complement,6581.29143381058,0.7935837223976392
1303,A029218,Glycolysis,6580.233580686412,0.7934561646031744
1304,A030989,Bile Acid Metabolism,6575.179848801075,0.7928467767038692
1305,A039959,Apical Junction,6571.774210977324,0.7924361188917222
1306,A029227,heme Metabolism,6565.4827271169925,0.7916774806773988
1307,A032143,KRAS Signaling Up,6564.28353402904,0.791532879860951
1308,A032143,Apical Junction,6559.149958727545,0.7909138643017797
1309,A006690,heme Metabolism,6556.32520879778,0.7905732509758618
1310,A039973,IL-6/JAK/STAT3 Signaling,6554.951282868107,0.7904075805653453
1311,A032148,Apical Junction,6554.010923186119,0.7902941903372525
1312,A030988,KRAS Signaling Up,6551.62783712857,0.7900068336195986
1313,A029224,Hypoxia,6551.065617490203,0.78993904018454
1314,A040104,KRAS Signaling Up,6546.384825003266,0.7893746219753004
1315,A029222,UV Response Up,6542.373798923205,0.7888909653800468
1316,A032148,Hypoxia,6541.012128676584,0.7887267727813966
1317,A040104,heme Metabolism,6537.9827660972205,0.7883614869015049
1318,A030210,Apical Junction,6537.727674914926,0.7883307275570764
1319,A008289,heme Metabolism,6534.007783256768,0.7878821764636191
1320,A010844,Complement,6532.997016432697,0.7877602964182224
1321,A032143,heme Metabolism,6530.312251020698,0.7874365626722173
1322,A028335,UV Response Dn,6525.478588991904,0.7868537111841467
1323,A029224,Estrogen Response Early,6520.793403823025,0.7862887632975755
1324,A033915,Bile Acid Metabolism,6520.5052578796385,0.7862540181517866
1325,A030207,heme Metabolism,6518.01545235067,0.785953793012147
1326,A039972,heme Metabolism,6512.916844081592,0.7853389938393834
1327,A029222,Glycolysis,6510.9610413632545,0.7851031596999742
1328,A030206,Complement,6510.5421931252,0.7850526542410963
1329,A033915,KRAS Signaling Up,6508.877362681478,0.7848519060514777
1330,A028340,Apical Junction,6508.429490493838,0.7847979008335959
1331,A032139,Complement,6501.595611378814,0.7839738596433434
1332,A039959,Hypoxia,6500.891783015801,0.7838889907786432
1333,A039958,UV Response Dn,6499.242261977259,0.7836900886240881
1334,A010853,UV Response Dn,6495.099701188752,0.7831905713418246
1335,A010844,heme Metabolism,6492.030189700026,0.7828204442356685
1336,A032137,heme Metabolism,6489.419099791005,0.7825055944116855
1337,A032137,Bile Acid Metabolism,6484.88943242499,0.7819593991359259
1338,A029218,UV Response Dn,6482.869904907544,0.781715880947908
1339,A008288,KRAS Signaling Up,6480.368387149245,0.7814142435270096
1340,A030997,Complement,6479.488751852468,0.7813081755523289
1341,A029222,heme Metabolism,6474.2646029108455,0.7806782384639704
1342,A032145,Bile Acid Metabolism,6471.986255628295,0.7804035113324364
1343,A033918,Bile Acid Metabolism,6469.999374638086,0.780163929720221
1344,A040093,Apical Junction,6461.2650397756315,0.7791107282258752
1345,A029222,UV Response Dn,6452.641606629482,0.778070899455976
1346,A030213,Complement,6446.368174047353,0.7773144378965986
1347,A030982,Bile Acid Metabolism,6437.23742575134,0.7762134361716484
1348,A040104,Hypoxia,6437.230410945502,0.7762125903139949
1349,A008287,heme Metabolism,6432.262943710812,0.7756136043583295
1350,A032154,heme Metabolism,6430.352292435879,0.7753832146595576
1351,A029215,heme Metabolism,6408.968891459121,0.772804766475744
1352,A030205,heme Metabolism,6408.6234086802,0.7727631075532548
1353,A028340,heme Metabolism,6405.9137271412965,0.7724363693767462
1354,A032148,Bile Acid Metabolism,6405.16060137386,0.7723455561441206
1355,A008277,KRAS Signaling Up,6401.584470188434,0.7719143399418821
1356,A008289,KRAS Signaling Up,6400.232092342247,0.7717512678372564
1357,A008289,Apical Junction,6398.2059994664505,0.7715069579867555
1358,A030206,IL-6/JAK/STAT3 Signaling,6397.8999957558135,0.7714700595199124
1359,A008287,KRAS Signaling Up,6390.816181273631,0.7706158806825091
1360,A029229,Apical Junction,6380.471407564728,0.769368489633224
1361,A032143,Bile Acid Metabolism,6379.036074728583,0.7691954146696788
1362,A030997,heme Metabolism,6378.325243769084,0.7691097014195503
1363,A040093,KRAS Signaling Up,6375.240799851197,0.7687377737347636
1364,A029224,Bile Acid Metabolism,6373.517695059169,0.7685299987215019
1365,A030213,heme Metabolism,6373.380483096629,0.7685134534611856
1366,A032154,Allograft Rejection,6364.183708794444,0.7674044902040223
1367,A039972,Apical Junction,6363.026752257694,0.7672649823453719
1368,A028335,IL-6/JAK/STAT3 Signaling,6360.148978029671,0.7669179752561002
1369,A039972,UV Response Dn,6355.902082148241,0.7664058770644131
1370,A010844,IL-6/JAK/STAT3 Signaling,6351.757662397256,0.7659061356251771
1371,A040093,Inflammatory Response,6340.662906786536,0.7645683104361245
1372,A029221,Apical Junction,6333.701670840337,0.7637289123346679
1373,A006690,Estrogen Response Late,6333.040687796485,0.7636492098340786
1374,A029220,Hypoxia,6326.539595937649,0.7628652967178049
1375,A030989,IL-6/JAK/STAT3 Signaling,6326.405615271939,0.7628491410929563
1376,A029218,heme Metabolism,6323.382014322882,0.7624845499606034
1377,A032145,Hypoxia,6322.499275292983,0.7623781077323115
1378,A032137,Inflammatory Response,6313.85462853058,0.7613357209871696
1379,A039958,KRAS Signaling Up,6313.338668978997,0.7612735056749212
1380,A030205,KRAS Signaling Up,6309.822177469998,0.7608494809299974
1381,A008288,IL-6/JAK/STAT3 Signaling,6305.179754402709,0.7602896893730156
1382,A033918,Epithelial Mesenchymal Transition,6301.653303385081,0.7598644636929849
1383,A029214,KRAS Signaling Up,6298.397240143679,0.7594718418476432
1384,A039972,IL-6/JAK/STAT3 Signaling,6296.74095908032,0.7592721245573794
1385,A032147,KRAS Signaling Up,6284.202705389864,0.7577602398253159
1386,A030210,KRAS Signaling Up,6280.035248479111,0.7572577205247458
1387,A029222,IL-6/JAK/STAT3 Signaling,6278.720762183892,0.7570992174501301
1388,A028333,Bile Acid Metabolism,6276.564429126491,0.7568392030089476
1389,A029220,Inflammatory Response,6273.692563215918,0.7564929083550093
1390,A030997,KRAS Signaling Up,6271.790428907278,0.7562635456470465
1391,A006690,Myogenesis,6268.672382120523,0.7558875660690976
1392,A039973,heme Metabolism,6267.670481663607,0.7557667551458817
1393,A030982,Hypoxia,6267.618201682157,0.7557604511335608
1394,A032139,Apical Junction,6255.86634663242,0.7543433917358359
1395,A039973,UV Response Dn,6253.919606762633,0.7541086504106806
1396,A035447,heme Metabolism,6250.989728250714,0.753755360495009
1397,A032145,Inflammatory Response,6248.7401705453885,0.7534841048614461
1398,A035447,IL-6/JAK/STAT3 Signaling,6248.517004233019,0.7534571950741096
1399,A029224,Epithelial Mesenchymal Transition,6235.8679284948175,0.7519319472241751
1400,A040104,Apical Junction,6235.5462449112,0.7518931580506081
1401,A029227,Apical Junction,6229.63720835747,0.7511806360066817
1402,A029214,Inflammatory Response,6226.240831922345,0.750771094949101
1403,A039971,Apical Junction,6220.830719018049,0.7501187339983116
1404,A028334,KRAS Signaling Up,6220.727280014546,0.7501062611409299
1405,A039958,Apical Junction,6209.9780484464845,0.748810099850021
1406,A010844,Apical Junction,6209.813571959421,0.7487902669852765
1407,A030206,KRAS Signaling Up,6204.313811743263,0.7481270962035951
1408,A008287,Bile Acid Metabolism,6200.499671620544,0.7476671804641426
1409,A029214,heme Metabolism,6195.067964748941,0.7470122156747101
1410,A039971,IL-6/JAK/STAT3 Signaling,6191.287965233336,0.7465564166698454
1411,A029229,Bile Acid Metabolism,6188.531869170833,0.7462240817482629
1412,A029221,heme Metabolism,6187.759162032882,0.7461309073594633
1413,A039959,Inflammatory Response,6187.410005949196,0.7460888055034102
1414,A040093,Bile Acid Metabolism,6182.954252746242,0.7455515229277261
1415,A030206,heme Metabolism,6174.910321210275,0.7445815714835111
1416,A030213,KRAS Signaling Up,6174.115574632682,0.7444857395402289
1417,A030207,Apical Junction,6169.895842639815,0.7439769168181083
1418,A029218,IL-6/JAK/STAT3 Signaling,6168.168689383077,0.7437686536338355
1419,A028334,Apical Junction,6167.909524682755,0.7437374030974226
1420,A030997,Apical Junction,6164.581870975717,0.743336148747537
1421,A028340,Bile Acid Metabolism,6162.639109292724,0.743101887119158
1422,A032154,Bile Acid Metabolism,6161.496546648257,0.7429641149014121
1423,A029218,Complement,6154.9692313819705,0.7421770397204421
1424,A035447,Bile Acid Metabolism,6150.64333773746,0.7416554158392277
1425,A010844,KRAS Signaling Up,6147.597000590042,0.7412880831359977
1426,A035447,KRAS Signaling Up,6144.7505911012395,0.7409448580622703
1427,A008277,Bile Acid Metabolism,6144.336373205391,0.7408949109382176
1428,A040104,Bile Acid Metabolism,6141.06262699698,0.740500156849543
1429,A029221,KRAS Signaling Up,6139.526152004497,0.740314885986496
1430,A029228,Hypoxia,6139.343234176098,0.7402928294323055
1431,A032143,Hypoxia,6135.358619402765,0.7398123575589741
1432,A029228,KRAS Signaling Up,6134.82154515187,0.7397475961990624
1433,A028333,Apical Junction,6125.784701844532,0.7386579177031796
1434,A028333,heme Metabolism,6121.330526424512,0.7381208253793429
1435,A033915,Epithelial Mesenchymal Transition,6116.122799927307,0.7374928685382814
1436,A029217,Hypoxia,6114.331856901355,0.73727691347119
1437,A032148,Inflammatory Response,6113.486291301369,0.7371749536806053
1438,A008287,Hypoxia,6109.973548336566,0.7367513809417483
1439,A032147,Hypoxia,6109.083955878188,0.7366441123149695
1440,A039973,Bile Acid Metabolism,6106.292002947603,0.7363074537090262
1441,A028334,Hypoxia,6099.384744823548,0.7354745643485144
1442,A029222,Bile Acid Metabolism,6097.707104981073,0.7352722715790141
1443,A008287,Apical Junction,6094.946417911469,0.7349393830657026
1444,A028334,heme Metabolism,6085.036785376153,0.7337444621061826
1445,A032137,Hypoxia,6084.93073853124,0.7337316747906868
1446,A030206,Bile Acid Metabolism,6078.086297184122,0.7329063599878695
1447,A039973,KRAS Signaling Up,6071.569292482649,0.7321205280729799
1448,A029227,Hypoxia,6067.772937352711,0.7316627568793078
1449,A029214,Hypoxia,6067.296710938092,0.7316053326587549
1450,A032139,KRAS Signaling Up,6062.069594291046,0.7309750377192453
1451,A028340,Hypoxia,6059.126146550589,0.7306201116020771
1452,A008289,Hypoxia,6054.718778354427,0.7300886633758036
1453,A029227,Bile Acid Metabolism,6052.834400900683,0.7298614418207056
1454,A029229,Hypoxia,6043.618305658532,0.7287501488105429
1455,A029219,IL-6/JAK/STAT3 Signaling,6041.650114257574,0.7285128208219449
1456,A029224,Estrogen Response Late,6038.322022849126,0.7281115136932517
1457,A030982,Epithelial Mesenchymal Transition,6036.7523728465,0.7279222425290017
1458,A030210,Hypoxia,6035.555544082781,0.7277779268069376
1459,A029228,Bile Acid Metabolism,6030.684576076506,0.7271905768983405
1460,A028335,Bile Acid Metabolism,6027.541241686355,0.7268115480965978
1461,A029220,Bile Acid Metabolism,6026.194345455047,0.7266491369747573
1462,A029215,Hypoxia,6023.152280043752,0.7262823193649991
1463,A030989,KRAS Signaling Up,6016.293734088056,0.7254553038036163
1464,A033918,Estrogen Response Early,6009.234760690961,0.7246041203480419
1465,A032139,Hypoxia,6007.316902200322,0.7243728615904956
1466,A032145,Estrogen Response Early,6002.4261799288615,0.7237831296777802
1467,A008277,Hypoxia,5999.881148020817,0.7234762452440001
1468,A032137,Xenobiotic Metabolism,5989.677829220711,0.7222459110769703
1469,A033915,Estrogen Response Early,5989.391826476827,0.7222114243619555
1470,A028335,Apical Junction,5988.717464177842,0.7221301085671976
1471,A029217,Apical Junction,5985.210821219378,0.7217072713778581
1472,A039971,Bile Acid Metabolism,5984.703703599405,0.7216461222413096
1473,A029215,KRAS Signaling Up,5984.441867678444,0.7216145496044034
1474,A030989,Apical Junction,5981.363509033687,0.7212433556925776
1475,A039973,Hypoxia,5978.53899847661,0.7209027712306404
1476,A030997,Hypoxia,5972.378732117144,0.7201599554538779
1477,A029219,Apical Junction,5965.245720888599,0.7192998443860756
1478,A030988,Apical Junction,5964.096704100088,0.7191612939162636
1479,A030982,Estrogen Response Early,5964.091820517639,0.7191607050452833
1480,A029218,Bile Acid Metabolism,5962.594382797504,0.7189801413653499
1481,A028333,Hypoxia,5960.757059709085,0.7187585937085688
1482,A032154,IL-6/JAK/STAT3 Signaling,5959.898828707561,0.7186551067015403
1483,A029219,Bile Acid Metabolism,5958.315321436388,0.7184641646034219
1484,A032154,Apical Junction,5957.614603223217,0.7183796707660721
1485,A030213,Hypoxia,5957.405227162697,0.7183544238316125
1486,A029217,Bile Acid Metabolism,5956.695195277276,0.718268806935245
1487,A032147,Bile Acid Metabolism,5955.172321626185,0.7180851761459192
1488,A032143,Inflammatory Response,5950.543581874957,0.7175270345473085
1489,A033915,Inflammatory Response,5943.762503093401,0.7167093601143404
1490,A029217,heme Metabolism,5942.66682840101,0.7165772417285085
1491,A030205,Apical Junction,5937.202347898243,0.7159183250368578
1492,A030207,Bile Acid Metabolism,5935.260141242528,0.7156841303346464
1493,A039973,Apical Junction,5932.715823470089,0.7153773320125965
1494,A032154,Hypoxia,5919.977363866883,0.7138413060986565
1495,A032148,Estrogen Response Early,5916.492413714124,0.7134210846660682
1496,A029218,Apical Junction,5908.547154916385,0.7124630313545662
1497,A039971,UV Response Dn,5897.474380999347,0.7111278567568865
1498,A030982,Inflammatory Response,5878.755980986314,0.708870759087065
1499,A030205,Bile Acid Metabolism,5878.4711181976145,0.7088364098298557
1500,A029217,KRAS Signaling Up,5875.532468804795,0.708482062305904
1501,A032139,Bile Acid Metabolism,5868.1655043220835,0.7075937407423084
1502,A029214,Apical Junction,5867.965009556019,0.70756956472999
1503,A032143,Estrogen Response Early,5866.775796925436,0.707426167374685
1504,A039971,Hypoxia,5863.241081207179,0.7069999451224837
1505,A039958,Hypoxia,5861.8220475324815,0.7068288355405574
1506,A008289,Inflammatory Response,5856.479773831703,0.7061846547605131
1507,A030997,Bile Acid Metabolism,5855.656236839439,0.7060853512182789
1508,A030207,Estrogen Response Early,5854.250784884565,0.7059158793440705
1509,A030206,Apical Junction,5851.3270703986,0.7055633326975141
1510,A010853,IL-6/JAK/STAT3 Signaling,5849.319570645866,0.7053212648385674
1511,A029215,Epithelial Mesenchymal Transition,5848.858578973255,0.7052656776500612
1512,A029214,Bile Acid Metabolism,5837.155410603404,0.7038544889780204
1513,A029224,Inflammatory Response,5833.066465360407,0.7033614367527463
1514,A030205,Hypoxia,5831.432270636842,0.703164382672268
1515,A029217,Inflammatory Response,5829.062934857717,0.702878683987425
1516,A029221,Hypoxia,5827.295631697698,0.7026655794570394
1517,A033918,Inflammatory Response,5820.608504425532,0.7018592338626887
1518,A010844,Hypoxia,5819.335251307346,0.7017057027572442
1519,A030210,Bile Acid Metabolism,5818.6510015724325,0.7016231947180329
1520,A030207,Hypoxia,5806.199637011712,0.7001217872303986
1521,A032137,Estrogen Response Early,5802.648076525051,0.6996935338063296
1522,A008277,Estrogen Response Early,5795.236857078775,0.6987998759012161
1523,A029221,Bile Acid Metabolism,5780.778055162269,0.6970564080785691
1524,A030988,Hypoxia,5777.766642206463,0.696693286595927
1525,A028340,Estrogen Response Early,5769.1262310492075,0.6956514105875201
1526,A028334,Bile Acid Metabolism,5767.4033870418025,0.6954436670201279
1527,A008288,Bile Acid Metabolism,5766.358992171936,0.6953177320456906
1528,A030989,Hypoxia,5762.087503501756,0.6948026684121846
1529,A032154,KRAS Signaling Up,5756.19598375006,0.6940922585751257
1530,A040093,Estrogen Response Early,5754.06895667668,0.6938357779011561
1531,A008288,Hypoxia,5751.624275987928,0.6935409939942946
1532,A035447,Apical Junction,5749.781503097043,0.6933187891907254
1533,A035447,Hypoxia,5748.4091775193665,0.6931533117534736
1534,A028340,Inflammatory Response,5746.651747496229,0.6929413977433373
1535,A029214,Estrogen Response Early,5743.093804252856,0.6925123746752126
1536,A028333,KRAS Signaling Up,5734.260007282397,0.6914471798645548
1537,A008289,Bile Acid Metabolism,5732.323109977746,0.6912136253732539
1538,A008289,Estrogen Response Early,5730.7355307924845,0.6910221922765567
1539,A039972,KRAS Signaling Up,5726.970805676527,0.6905682350857268
1540,A008277,Apical Junction,5726.312280807249,0.6904888289961609
1541,A039959,Estrogen Response Early,5726.15806444937,0.6904702333158796
1542,A028335,KRAS Signaling Up,5719.479665763456,0.6896649402298456
1543,A030213,Apical Junction,5715.812746299227,0.6892227766169101
1544,A029229,Inflammatory Response,5709.692357526781,0.6884847693498856
1545,A033918,Estrogen Response Late,5705.776611389025,0.6880126017780317
1546,A010844,Bile Acid Metabolism,5697.597731119573,0.6870263779776494
1547,A032147,Estrogen Response Early,5696.5465868140145,0.6868996291443586
1548,A029218,KRAS Signaling Up,5696.144963603812,0.6868512007097027
1549,A032145,Estrogen Response Late,5689.951974442312,0.6861044391597882
1550,A039958,Inflammatory Response,5687.935871393045,0.6858613339001799
1551,A032143,Estrogen Response Late,5681.653527776056,0.6851037978325111
1552,A033915,Estrogen Response Late,5666.582503277661,0.6832865071317319
1553,A008289,Estrogen Response Late,5664.699443213058,0.6830594444297385
1554,A029227,Inflammatory Response,5648.627563146638,0.6811214688002878
1555,A030997,Estrogen Response Early,5646.711944611348,0.6808904801405061
1556,A030205,Inflammatory Response,5641.693897836749,0.6802853952147583
1557,A006690,Xenobiotic Metabolism,5634.267191568377,0.6793898698813365
1558,A040104,Estrogen Response Early,5631.0823234385425,0.6790058328680484
1559,A008288,Estrogen Response Early,5623.908192483152,0.6781407635110984
1560,A010853,Hypoxia,5622.21244013166,0.6779362867033326
1561,A010853,Apical Junction,5617.195806984833,0.6773313722353136
1562,A029215,Bile Acid Metabolism,5611.416834739774,0.6766345335750004
1563,A008277,Inflammatory Response,5608.8893335886605,0.6763297630307938
1564,A010853,KRAS Signaling Up,5607.131565081536,0.6761178082056616
1565,A030205,Estrogen Response Early,5603.193553664616,0.6756429558471977
1566,A032145,Epithelial Mesenchymal Transition,5599.357967056596,0.6751804540527423
1567,A030210,Inflammatory Response,5598.776816736052,0.6751103779226563
1568,A029220,Xenobiotic Metabolism,5596.931186432927,0.6748878285672821
1569,A029220,Estrogen Response Early,5595.920033253773,0.6747659019345084
1570,A006690,Bile Acid Metabolism,5593.264487080736,0.6744456914958442
1571,A032143,Epithelial Mesenchymal Transition,5590.908965030321,0.6741616584947595
1572,A029218,Hypoxia,5585.9263701361415,0.6735608484192462
1573,A029219,KRAS Signaling Up,5583.318731791656,0.6732464147909993
1574,A032147,Xenobiotic Metabolism,5571.346484552545,0.6718027801145787
1575,A029215,Estrogen Response Early,5569.671769114349,0.6716008399749015
1576,A032137,Estrogen Response Late,5566.497906609804,0.6712181300393111
1577,A028333,Estrogen Response Early,5562.819493106475,0.6707745804548796
1578,A030210,Estrogen Response Early,5562.183608263575,0.6706979043396034
1579,A029228,Epithelial Mesenchymal Transition,5560.459377696012,0.6704899935783433
1580,A039973,Estrogen Response Early,5559.695689286758,0.6703979066837478
1581,A039973,Inflammatory Response,5557.89605805977,0.6701809039780601
1582,A029218,Estrogen Response Early,5555.858347917048,0.6699351932970347
1583,A039972,Hypoxia,5544.442148867676,0.6685586078915183
1584,A030207,Epithelial Mesenchymal Transition,5536.316920844667,0.6675788535735887
1585,A029229,Estrogen Response Early,5527.53812289479,0.6665202906417833
1586,A029222,Apical Junction,5524.0495340170455,0.666099630445322
1587,A008288,Inflammatory Response,5519.493625459738,0.665550270960459
1588,A029227,Estrogen Response Early,5516.766105528393,0.6652213817991449
1589,A028340,Estrogen Response Late,5516.633134979127,0.6652053479759178
1590,A029228,Inflammatory Response,5508.6726644921455,0.6642454604121121
1591,A033918,Myogenesis,5504.594037431383,0.6637536523714405
1592,A029219,Hypoxia,5502.100463145081,0.6634529727883981
1593,A008287,Estrogen Response Early,5500.833775779156,0.6633002333929352
1594,A030207,Inflammatory Response,5493.517236901611,0.6624179922376993
1595,A028334,Xenobiotic Metabolism,5487.493146557341,0.6616915968048963
1596,A032148,Epithelial Mesenchymal Transition,5484.97089487397,0.6613874592507637
1597,A028333,Epithelial Mesenchymal Transition,5475.885469573088,0.6602919226524604
1598,A032145,Xenobiotic Metabolism,5474.591732121482,0.660135921509983
1599,A008288,Estrogen Response Late,5473.254557542499,0.6599746826421169
1600,A028334,Epithelial Mesenchymal Transition,5466.548483370798,0.659166052397221
1601,A029228,Estrogen Response Early,5466.148624454028,0.6591178367041773
1602,A028334,Estrogen Response Early,5460.794525694771,0.6584722300377368
1603,A030982,Estrogen Response Late,5458.480084478902,0.6581931506360978
1604,A029224,Xenobiotic Metabolism,5456.081868151099,0.6579039694837855
1605,A032143,Xenobiotic Metabolism,5454.639159089127,0.6577300050819274
1606,A040093,Epithelial Mesenchymal Transition,5447.7725326822765,0.6569020151655004
1607,A029229,Xenobiotic Metabolism,5444.738726759964,0.6565361934994833
1608,A030997,Inflammatory Response,5444.619100764292,0.656521768786052
1609,A030988,Estrogen Response Early,5426.748981609329,0.6543669583174212
1610,A029221,Inflammatory Response,5417.396592070052,0.6532392307006554
1611,A010844,Estrogen Response Early,5415.707826867942,0.6530355964156789
1612,A030206,Hypoxia,5404.927762211231,0.6517357172165889
1613,A029220,Estrogen Response Late,5403.418056633842,0.6515536742568022
1614,A030213,Bile Acid Metabolism,5403.08539599731,0.6515135614508448
1615,A035447,Estrogen Response Early,5401.721158088283,0.6513490592389355
1616,A032148,Xenobiotic Metabolism,5400.092037112798,0.6511526169599444
1617,A008289,Xenobiotic Metabolism,5398.353388458683,0.6509429676403922
1618,A030213,Inflammatory Response,5390.7901721415255,0.6500309816846519
1619,A029214,Estrogen Response Late,5371.8650258452035,0.6477489541835451
1620,A008277,Xenobiotic Metabolism,5370.126693466083,0.647539343000989
1621,A039971,KRAS Signaling Up,5363.609023723859,0.6467534308943133
1622,A030982,Xenobiotic Metabolism,5363.195668928722,0.6467035878444659
1623,A029227,Estrogen Response Late,5362.561701013652,0.6466271428757266
1624,A029222,Hypoxia,5361.022782490252,0.6464415773674144
1625,A008287,Epithelial Mesenchymal Transition,5359.546283668315,0.646263538536736
1626,A029222,KRAS Signaling Up,5358.948997949599,0.6461915167718955
1627,A030988,Epithelial Mesenchymal Transition,5343.38169929323,0.64431438445833
1628,A032137,Epithelial Mesenchymal Transition,5342.090346860437,0.6441586709056255
1629,A029227,Epithelial Mesenchymal Transition,5340.205152204957,0.6439313508109014
1630,A010853,Estrogen Response Early,5323.19914110046,0.6418807360142204
1631,A029221,Estrogen Response Early,5323.040747076728,0.6418616365836264
1632,A029227,Xenobiotic Metabolism,5318.874919079841,0.6413593137003615
1633,A032148,Estrogen Response Late,5318.175566909158,0.641274984582823
1634,A008287,Inflammatory Response,5313.587823149226,0.6407217863531094
1635,A032147,Epithelial Mesenchymal Transition,5313.4025244151,0.6406994427051093
1636,A040104,Estrogen Response Late,5310.558191230932,0.6403564679958546
1637,A010844,Inflammatory Response,5306.864723869916,0.6399111031907266
1638,A008288,Epithelial Mesenchymal Transition,5298.349675092701,0.6388843435990902
1639,A030206,Estrogen Response Early,5289.655296013039,0.6378359600434665
1640,A029228,Xenobiotic Metabolism,5287.179758343504,0.6375374553474682
1641,A010853,Inflammatory Response,5285.513842638617,0.6373365762951453
1642,A032139,Estrogen Response Early,5285.309627552599,0.6373119516800888
1643,A029220,Epithelial Mesenchymal Transition,5282.327583391392,0.6369523715384701
1644,A028340,Xenobiotic Metabolism,5278.044005146359,0.6364358501227171
1645,A030988,Inflammatory Response,5271.170783219559,0.6356070649068681
1646,A030207,Estrogen Response Late,5265.415720559618,0.6349131093064758
1647,A030210,Epithelial Mesenchymal Transition,5263.6839475297165,0.6347042890618112
1648,A039959,Xenobiotic Metabolism,5260.437331243278,0.6343128063469519
1649,A032147,Inflammatory Response,5254.7372082934435,0.6336254754736501
1650,A029229,Estrogen Response Late,5254.446324021486,0.6335904001353753
1651,A029227,Coagulation,5254.238480855252,0.6335653380400109
1652,A028334,Inflammatory Response,5251.198219937325,0.6331987380192439
1653,A039973,Myogenesis,5246.643901627414,0.6326495702892152
1654,A030988,Xenobiotic Metabolism,5244.877651449684,0.6324365927292901
1655,A039971,Estrogen Response Early,5244.573979794626,0.6323999754658197
1656,A008289,Epithelial Mesenchymal Transition,5241.61149736026,0.6320427541117061
1657,A033918,Xenobiotic Metabolism,5239.883806825634,0.6318344261415184
1658,A029221,Xenobiotic Metabolism,5230.812656423299,0.6307406108356453
1659,A039971,Inflammatory Response,5219.037196347079,0.6293207051022167
1660,A030989,Estrogen Response Early,5218.389678512996,0.6292426262603575
1661,A030205,Epithelial Mesenchymal Transition,5217.542343685449,0.6291404531331947
1662,A029228,Myogenesis,5216.8785057998775,0.6290604063907584
1663,A030997,Epithelial Mesenchymal Transition,5212.645190683361,0.6285499457916444
1664,A006690,Coagulation,5211.839629437971,0.6284528097966553
1665,A030989,Epithelial Mesenchymal Transition,5210.799538463496,0.6283273937935111
1666,A040093,Estrogen Response Late,5210.571427380843,0.6282998877570571
1667,A030213,Estrogen Response Early,5209.987754708745,0.6282295074773745
1668,A029215,Estrogen Response Late,5208.725045931111,0.6280772478271011
